Source	Target	mode	section	date	labelSource	PoemTitle	PoemDate	precision	unit	quantity
1614_parecer	Escalígero	authority		1614	Francisco Fernández de Córdoba			mentionné et cité		
1614_parecer	Tasso, Torcuato	authority		1614	Francisco Fernández de Córdoba			mentionné et cité		
1614_parecer	Virgilio	authority		1614	Francisco Fernández de Córdoba			4	quote	1
1614_parecer	Horacio	authority		1614	Francisco Fernández de Córdoba			mentionné et cité		
1614_parecer	Vida, Marco Girolamo	authority		1614	Francisco Fernández de Córdoba			4	quote	1
1614_parecer	Fracastoro, Girolamo	authority		1614	Francisco Fernández de Córdoba			4	quote	1
1614_parecer	Vida, Marco Girolamo	authority		1614	Francisco Fernández de Córdoba			mentionné et cité		
1614_parecer	Bión de Esmirna	authority		1614	Francisco Fernández de Córdoba			mentionné et cité		
1614_parecer	Virgilio	authority		1614	Francisco Fernández de Córdoba			mentionné et cité		
1614_parecer	Titus                   Calpurnius Siculus	authority		1614	Francisco Fernández de Córdoba			mentionné et cité		
1614_parecer	Severus Sanctus Endelechius	authority		1614	Francisco Fernández de Córdoba			mentionné et cité		
1614_parecer	Petrarca	authority		1614	Francisco Fernández de Córdoba			mentionné et cité		
1614_parecer	Sannazaro	authority		1614	Francisco Fernández de Córdoba			mentionné et cité		
1614_parecer	Pontano, Giovanni	authority		1614	Francisco Fernández de Córdoba			mentionné et cité		
1614_parecer	Rosiglia, Marco	authority		1614	Francisco Fernández de Córdoba			mentionné et cité		
1614_parecer	Benivieni, Girolamo	authority		1614	Francisco Fernández de Córdoba			mentionné et cité		
1614_parecer	Tasso, Bernardo	authority		1614	Francisco Fernández de Córdoba			mentionné et cité		
1614_parecer	Alemanni, Luigi	authority		1614	Francisco Fernández de Córdoba			mentionné et cité		
1614_parecer	Garcilaso de la Vega	authority		1614	Francisco Fernández de Córdoba			mentionné et cité		
1614_parecer	Gaius Valerius Flaccus	authority		1614	Francisco Fernández de Córdoba			mentionné et cité		
1614_parecer	Estacio	authority		1614	Francisco Fernández de Córdoba			mentionné et cité		
1614_parecer	Escalígero	authority		1614	Francisco Fernández de Córdoba			4	quote	1
1614_parecer	Persio	authority		1614	Francisco Fernández de Córdoba			mentionné et cité		
1614_parecer	Escalígero	authority		1614	Francisco Fernández de Córdoba			4	quote	1
1614_parecer	Valencia, Pedro de	polemist		1614	Francisco Fernández de Córdoba					
1614_parecer	Marcial	authority		1614	Francisco Fernández de Córdoba			4	quote	1
1614_parecer	Aristóteles	authority		1614	Francisco Fernández de Córdoba			mentionné et cité		
1614_parecer	Horacio	authority		1614	Francisco Fernández de Córdoba			mentionné et cité		
1614_parecer	Vida, Marco Girolamo	authority		1614	Francisco Fernández de Córdoba			mentionné et cité		
1614_parecer	Tasso, Torcuato	authority		1614	Francisco Fernández de Córdoba			mentionné et cité		
1614_parecer	Horacio	authority		1614	Francisco Fernández de Córdoba			4	quote	1
1614_parecer	Tasso, Torcuato	authority		1614	Francisco Fernández de Córdoba			mentionné et cité		
1614_parecer	Aristóteles	authority		1614	Francisco Fernández de Córdoba			cité		
1614_parecer	OC264B	ref		1614	Francisco Fernández de Córdoba	Era del año la estación florida [Soledad Primera]	1613			
1614_parecer	OC255	ref		1614	Francisco Fernández de Córdoba	Estas, que me dictó, rimas sonoras [Fábula de Polifemo y Galatea]	1612			
1614_parecer	OC264B	ref		1614	Francisco Fernández de Córdoba	Era del año la estación florida [Soledad Primera]	1613			
1614_parecer	OC264C	ref		1614	Francisco Fernández de Córdoba	Éntrase el mar por un arroyo breve [Soledad Segunda]	1614			
1614_parecer	OC264C	ref		1614	Francisco Fernández de Córdoba	Éntrase el mar por un arroyo breve [Soledad Segunda]	1614			
1614_parecer	OC264B	ref		1614	Francisco Fernández de Córdoba	Era del año la estación florida [Soledad Primera]	1613			
1614_parecer	OC264B	ref		1614	Francisco Fernández de Córdoba	Era del año la estación florida [Soledad Primera]	1613			
1614_parecer	OC264C	ref		1614	Francisco Fernández de Córdoba	Era del año la estación florida [Soledad Primera]	1613			
1614_parecer	Teofrasto	authority		1614	Francisco Fernández de Córdoba			mentionné et cité		
1614_parecer	Plinio el Viejo	authority		1614	Francisco Fernández de Córdoba			mentionné et cité		
1614_parecer	OC264C	ref		1614	Francisco Fernández de Córdoba	Éntrase el mar por un arroyo breve [Soledad Segunda]	1614			
1614_parecer	OC264B	ref		1614	Francisco Fernández de Córdoba	Era del año la estación florida [Soledad Primera]	1613			
1614_parecer	OC264B	ref		1614	Francisco Fernández de Córdoba	Era del año la estación florida [Soledad Primera]	1613			
1614_parecer	OC264B	ref		1614	Francisco Fernández de Córdoba	Era del año la estación florida [Soledad Primera]	1613			
1614_parecer	OC264B	ref		1614	Francisco Fernández de Córdoba	Era del año la estación florida [Soledad Primera]	1613			
1614_parecer	OC264B	ref		1614	Francisco Fernández de Córdoba	Era del año la estación florida [Soledad Primera]	1613			
1614_parecer	OC264C	ref		1614	Francisco Fernández de Córdoba	Éntrase el mar por un arroyo breve [Soledad Segunda]	1614			
1614_parecer	OC264B	ref		1614	Francisco Fernández de Córdoba	Era del año la estación florida [Soledad Primera]	1613			
1614_parecer	OC264B	ref		1614	Francisco Fernández de Córdoba	Era del año la estación florida [Soledad Primera]	1613			
1614_parecer	OC264C	ref		1614	Francisco Fernández de Córdoba	Éntrase el mar por un arroyo breve [Soledad Segunda]	1614			
1614_parecer	OC264C	ref		1614	Francisco Fernández de Córdoba	Éntrase el mar por un arroyo breve [Soledad Segunda]	1614			
1614_parecer	OC264C	ref		1614	Francisco Fernández de Córdoba	Éntrase el mar por un arroyo breve [Soledad Segunda]	1614			
1614_parecer	OC264C	ref		1614	Francisco Fernández de Córdoba	Éntrase el mar por un arroyo breve [Soledad Segunda]	1614			
1614_parecer	Escalígero	authority		1614	Francisco Fernández de Córdoba			4	quote	2
1614_parecer	Bembo, Pietro	authority		1614	Francisco Fernández de Córdoba			cité		
1614_parecer	Pontano, Giovanni	authority		1614	Francisco Fernández de Córdoba			mentionné	quote	1
1614_parecer	Tibulo	authority		1614	Francisco Fernández de Córdoba			mentionné	quote	1
1614_parecer	Horacio	authority		1614	Francisco Fernández de Córdoba			4	quote	1
1614_parecer	Quintiliano	authority		1614	Francisco Fernández de Córdoba			mentionné et cité		
1614_parecer	Diomedes	authority		1614	Francisco Fernández de Córdoba			4	quote	1
1614_parecer	Donato	authority		1614	Francisco Fernández de Córdoba			4	quote	1
1614_parecer	Quintiliano	authority		1614	Francisco Fernández de Córdoba			4	quote	1
1614_parecer	Quintiliano	authority		1614	Francisco Fernández de Córdoba			4	quote	1
1614_parecer	Ovidio	authority		1614	Francisco Fernández de Córdoba			4	quote	1
1614_parecer	OC264B	ref		1614	Francisco Fernández de Córdoba	Era del año la estación florida [Soledad Primera]	1613			
1614_parecer	Eurípides	authority		1614	Francisco Fernández de Córdoba			4	quote	1
1614_parecer	OC264B	ref		1614	Francisco Fernández de Córdoba	Era del año la estación florida [Soledad Primera]	1613			
1614_parecer	Ovidio	authority		1614	Francisco Fernández de Córdoba			4	quote	2
1614_parecer	Tácito, Cornelio	authority		1614	Francisco Fernández de Córdoba			4	quote	1
1614_parecer	Diodoro Sículo	authority		1614	Francisco Fernández de Córdoba			4	quote	1
1614_parecer	OC264A	ref		1614	Francisco Fernández de Córdoba	Pasos de un peregrino son, errante [Dedicatoria Soledades]	1613			
1614_parecer	OC264A	ref		1614	Francisco Fernández de Córdoba	Pasos de un peregrino son, errante [Dedicatoria Soledades]	1613			
1614_parecer	OC264B	ref		1614	Francisco Fernández de Córdoba	Era del año la estación florida [Soledad Primera]	1613			
1614_parecer	Cicerón	authority		1614	Francisco Fernández de Córdoba			cité		
1614_parecer	Quintiliano	authority		1614	Francisco Fernández de Córdoba			mentionné et cité		
1614_parecer	Fabriano, Giovanni Andrea Gilio da	authority		1614	Francisco Fernández de Córdoba			mentionné et cité		
1614_parecer	Virgilio	authority		1614	Francisco Fernández de Córdoba			4	quote	3
1614_parecer	Petrarca	authority		1614	Francisco Fernández de Córdoba			mentionné	quote	1
1614_parecer	Fabriano, Giovanni Andrea Gilio	authority		1614	Francisco Fernández de Córdoba			4	quote	1
1614_parecer	OC264C	ref		1614	Francisco Fernández de Córdoba	Éntrase el mar por un arroyo breve [Soledad Segunda]	1614			
1614_parecer	OC264C	ref		1614	Francisco Fernández de Córdoba	Éntrase el mar por un arroyo breve [Soledad Segunda]	1614			
1614_parecer	OC264C	ref		1614	Francisco Fernández de Córdoba	Éntrase el mar por un arroyo breve [Soledad Segunda]	1614			
1614_parecer	OC264C	ref		1614	Francisco Fernández de Córdoba	Éntrase el mar por un arroyo breve [Soledad Segunda]	1614			
1614_parecer	OC264B	ref		1614	Francisco Fernández de Córdoba	Era del año la estación florida [Soledad Primera]	1613			
1614_parecer	OC264B	ref		1614	Francisco Fernández de Córdoba	Era del año la estación florida [Soledad Primera]	1613			
1614_parecer	OC264B	ref		1614	Francisco Fernández de Córdoba	Era del año la estación florida [Soledad Primera]	1613			
1614_parecer	OC264B	ref		1614	Francisco Fernández de Córdoba	Era del año la estación florida [Soledad Primera]	1613			
1614_parecer	Virgilio	authority		1614	Francisco Fernández de Córdoba			mentionné et cité		
1614_parecer	Biblia	authority		1614	Francisco Fernández de Córdoba			4	quote	1
1614_parecer	Horacio	authority		1614	Francisco Fernández de Córdoba			4	quote	1
1614_parecer	Vida, Marco Girolamo	authority		1614	Francisco Fernández de Córdoba			mentionné et cité		
1614_parecer	Escalígero	authority		1614	Francisco Fernández de Córdoba			mentionné et cité		
1614_parecer	Virgilio	authority		1614	Francisco Fernández de Córdoba			4	quote	1

